डा. शेखरको प्रतिवादमा उत्रियो संस्थापन	२८ असार, काठमाडौं । नेपाली कांग्रेसको केन्द्रीय कार्यसमितिमा संस्थापन समूहका नेताहरुले डा. शेखर कोइराला समूहको प्रतिवाद गरेका छन् । होटल–होटलमा भेला गरेर गुट चलाएको, सभापतिको बद्ख्वाइँ गरेको भन्दै ...	onlinekhabar.com	१२ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/07/1156741	popular	1
‘भानुभक्तको विवादित पाठ हो घाँसीसँगको भेट’	भानुभक्त आचार्य (१८७१ असार २९–१९२५ असोज ६) कसरी आदिकवि कसरी बने ? उनले नेपाली साहित्यमा दिएको विशिष्ट योगदान के हो ? आदिकवि बनाउनमा कसकसको योगदान छ भनेर खोज्नु भानुजयन्तीको अवसरमा सान्दर्भिक हुन्छ ...	ratopati.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/251242/2022/7/13/bhanubhakta-acharya	popular	2
रुपन्देहीमा तीन बालबालिकाको डुबेर मृत्यु	लुम्बिनी प्रदेशको रुपन्देही जिल्लामा  मंगलबार मात्रै तीन जना बालबालिकाको  पानीमा डुबेर मृत्यु भएको छ ।  रूपन्देहीको  लुम्बिनी साँस्कृतिक नगरपालिका–५ पिपरहवा बस्ने फलउदिन ईनरियाकी छोरी ५ वर्षीया मुस...	ratopati.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/251230/2022/7/13/death	popular	0
देश छाडेर भागे श्रीलंकाका राष्ट्रपति	श्रीलंकाका राष्ट्रपति गोटाबय राजापाक्षे देश छाडेर भागेका छन्। ७३ वर्षीय गोटाबयले सैन्य विमानबाट स्थानीय समय अनुसार मंगलबार राति ३ बजे माल्दिभ्सको राजधानी माले पुगेको बीबीसीले जनाएको छ। गत शनिबार प...	himalkhabar.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://www.himalkhabar.com/news/131099	popular	0
अन्तर्घातको घाउबाट मुक्त हुँदै आम निर्वाचनको तयारीमा एमाले	नेकपा (एमाले) ले स्थानीय निर्वाचनमा पार्टीभत्र देखिएको आरोप–प्रत्यारोप र आपसी आशङ्काको धङधङीबाट मुक्त भएर आसन्न प्रतिनिधिसभा र प्रदेशसभाको निर्वाचनको तयारीमा केन्द्रित हुन अन्तरपार्टी निर्देशन (अपा...	lokaantar.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/189758/2022/7/12/politics/kp-oli-	popular	1
त्रिचन्द्र क्याम्पस पुनःनिर्माण गर्न २ अर्ब ५० करोड विनियोजन, प्रधानमन्त्री देउवाको ने.वि.संघ त्रि–चन्द्रद्धारा स्वागत	काठमाडौं, २८ असार । नेपालकै जेठो त्रि–चन्द्र क्याम्पसको ऐतिहासिक भवनहरु पुनःनिर्माण गर्न २ अर्ब ५० करोड रुपैयाँ विनियोजन गर्ने प्रधानमन्त्री शेरबहादुर देउवाको निर्णयलाई नेपाल विद्यार्थी संघ त्रिचन्...	reportersnepal.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://www.reportersnepal.com/2022/07/704181	popular	2
संसद बैठक बस्दै, यस्तो छ सम्भावित कार्यसूची 	काठमाडौं । संघीय संसद प्रतिनिधि सभा बैठक आज बस्दै छ । बिहान ११ बजे संसद भवन नयाँ बानेश्वरमा बैठक बस्नेछ । आजको बैठकमा शिक्षा, विज्ञान तथा प्रविधिमन्त्री देवेन्द्र पौडेलले ‘योगमाया आयुर्वेद विश्व व...	baahrakhari.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/357148	popular	1
जनप्रतिनिधिका सुविधा कटौती गर्न प्रधानमन्त्री देउवालाई पोखरेलको सुझाव	स्थानीय तह, प्रदेश र संघीय सरकारमा रहेका जनप्रतिनिधि तथा नेताहरूलाई राज्यबाट दिइने सेवा, सुविधा कटौती गर्न नेपाली कांग्रेसका केन्द्रीय सदस्य गोविन्दराज पोखरेलले माग गरेका छन्। सानेपामा मंगलबार बसे...	setopati.com	२ मिनेट अघि	https://l.hamropatro.com/r/https://www.setopati.com/politics/276690	national	1
विद्यालय जान डोकोभित्र बसेर खोला तर्नुपर्ने पनि कस्तो नगरपालिका ?	बुटवलः खोला तर्ने सुरसारमा छिन् अर्घाखाँची सितगंगा नगरपालिका- ७ कि झरना पुलामी कुमाल। उनको पिठ्युँमा डोको छ। डोकोमा भने सामान होइन, झरनाका ६ वर्षे छोरा छन्- राजन कुमाल।	ukeraa.com	४ मिनेट अघि	https://l.hamropatro.com/r/https://www.ukeraa.com/news/2022/07/13/21056	national	0
फोहोरबारे शिक्षा खोइ ?	नवनिर्वाचित नगरपालक बालेन शाहलाई फोहोरको थुप्रोले समाचारका थप सुर्खीमा चढायो । कसैलाई भिलेन पनि बनायो । सिसडोल र बन्चरेडाँडा शीर्ष खबरमा रहे तर यो नौलो विषय होइन । सम्भवतः मनपरि भूउपयोगपछिको जथाभाव...	ekantipur.com	४ मिनेट अघि	https://l.hamropatro.com/r/https://ekantipur.com/opinion/2022/07/13/165767619303088777.html	national	2
पश्चिमा चासोमाथि चीनको चासो	काठमाडौँ — चिनियाँ कम्युनिस्ट पार्टी (सीपीसी) का विदेश विभाग प्रमुख लिउ चियानछाओले नेपालका दुई ठूला कम्युनिस्ट पार्टी एमाले र माओवादी अध्यक्षको निवासमै पुगेर घण्टौं खर्चिएका छन् । भेटमा उनले प्रमुख...	ekantipur.com	४ मिनेट अघि	https://l.hamropatro.com/r/https://ekantipur.com/news/2022/07/13/165767500838246116.html	national	0
चिकित्सक लापरवाही प्रकरण: छानविन समितिले भेटयो बिरामी	जनकपुरधाम : चेकजाँचविनै पित्तथैलीमा भएको पत्थरीको शल्यक्रिया गर्दा गम्भीर अवस्थामा पुगेको बिरामीलाई काठमाण्डौंस्थित नेपाल मेडिसिटी अस्पतालमा छानविन समितिले बिरामी भेटेको छ।  मधेश स्वास्थ्य विज्ञान...	annapurnapost.com	६ मिनेट अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/208310	national	0
म्याग्दीमा एक वर्षमा १९ किलोमिटर सडक कालोपत्र	ठाकुरप्रसाद आचार्य म्याग्दी,  असार २९ गते । म्याग्दीमा एक वर्षको अवधिमा १९ किलोमिटर सडक कालोपत्र भएको छ । चालु आर्थिक वर्षमा बेनी जोमसोम कोरला सडक आयोजना, पूर्वाधार विकास कार्यालय म्याग्दी र सघन स...	gorkhapatraonline.com	६ मिनेट अघि	https://l.hamropatro.com/r/https://gorkhapatraonline.com/news/18747	national	2
आज तेस्रो दिन कांग्रेस कार्यसमिति बैठक बस्दै 	काठमाडौँ । नेपाली कांग्रेसको केन्द्रीय कार्यसमितिको बैठक आज तेस्रो दिन पनि पार्टीको केन्द्रीय कार्यालय सानेपामा बस्दै छ ।  सोमवारबाट शुरु भएको बैठकमा आज स्थानीय तहको निर्वाचनको समीक्षा, नयाँ भ्रात...	hamrakura.com	१० मिनेट अघि	https://l.hamropatro.com/r/https://hamrakura.com/news-details/127977/2022-07-13	national	1
सत्ता खोसिएको आवेगमै बित्यो एमालेको वर्षदिन	२९ असार, काठमाडौं । ‘भोलि त एक वर्ष पूरा हुन्छ, विश्वमै नभएको परमादेश । इतिहासमै नभएको परमादेशको एक वर्ष हुन्छ,’ नेकपा एमालेका अध्यक्ष केपी शर्मा ओलीले सोमबार सम्पादकहरूसँग भने । एक वर्ष अगाडि, ३० ...	onlinekhabar.com	११ मिनेट अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/07/1156819	national	1
